,0
20860,-144
20861,-141
20862,-134
20863,-125
20864,-108
20865,-101
20866,-101
20867,-96
20868,-89
20869,-87
20870,-75
20871,-66
20872,-66
20873,-59
20874,-47
20875,-49
20876,-63
20877,-73
20878,-75
20879,-66
20880,-59
20881,-59
20882,-54
20883,-44
20884,-42
20885,-40
20886,-42
20887,-82
20888,-122
20889,-108
20890,-89
20891,-92
20892,-92
20893,-96
20894,-106
20895,-104
20896,-104
20897,-99
20898,-85
20899,-70
20900,-73
20901,-68
20902,-52
20903,-33
20904,-28
20905,-37
20906,-54
20907,-63
20908,-75
20909,-82
20910,-70
20911,-52
20912,-54
20913,-61
20914,-35
20915,101
20916,413
20917,758
20918,747
20919,49
20920,-723
20921,-628
20922,-189
20923,-182
20924,-229
20925,-127
20926,-130
20927,-153
20928,-101
20929,-75
20930,-78
20931,-66
20932,-56
20933,-47
20934,-28
20935,-11
20936,9
20937,23
20938,21
20939,26
20940,40
20941,52
20942,73
20943,101
20944,108
20945,113
20946,141
20947,170
20948,182
20949,191
20950,182
20951,156
20952,134
20953,99
20954,47
20955,-9
20956,-82
20957,-167
20958,-210
20959,-200
20960,-189
20961,-196
20962,-189
20963,-179
20964,-170
20965,-148
20966,-130
20967,-125
20968,-120
20969,-108
20970,-104
20971,-99
20972,-99
20973,-115
20974,-120
20975,-113
20976,-115
20977,-108
20978,-96
20979,-104
20980,-106
20981,-82
20982,-85
20983,-125
20984,-141
20985,-120
20986,-111
20987,-122
20988,-132
20989,-132
20990,-132
20991,-122
20992,-115
20993,-111
20994,-108
20995,-104
20996,-101
20997,-94
20998,-92
20999,-87
21000,-75
21001,-70
21002,-73
21003,-73
21004,-78
21005,-94
21006,-94
21007,-78
21008,-82
21009,-94
21010,-104
21011,-106
21012,-111
21013,-127
21014,-132
21015,-115
21016,-111
21017,-111
21018,-94
21019,-78
21020,-89
21021,-113
21022,-118
21023,-104
21024,-96
21025,-89
21026,-80
21027,-87
21028,-94
21029,-75
21030,0
21031,215
21032,586
21033,867
21034,605
21035,-264
21036,-815
21037,-487
21038,-141
21039,-222
21040,-215
21041,-94
21042,-96
21043,-101
21044,-59
21045,-56
21046,-70
21047,-47
21048,-42
21049,-70
21050,-59
21051,-26
21052,-18
21053,-16
21054,11
21055,42
21056,59
21057,80
21058,96
21059,111
21060,139
21061,170
21062,189
21063,198
21064,200
21065,191
21066,184
21067,177
21068,125
21069,40
21070,-33
21071,-78
21072,-120
21073,-151
21074,-153
21075,-153
21076,-165
21077,-170
21078,-156
21079,-137
21080,-120
21081,-106
21082,-99
21083,-99
21084,-96
21085,-85
21086,-70
21087,-73
21088,-70
21089,-66
21090,-70
21091,-75
21092,-63
21093,-59
21094,-66
21095,-66
21096,-66
21097,-66
21098,-61
21099,-59
21100,-75
21101,-96
21102,-141
21103,-200
21104,-203
21105,-174
21106,-177
21107,-174
21108,-167
21109,-210
21110,-245
21111,-219
21112,-200
21113,-210
21114,-224
21115,-245
21116,-245
21117,-217
21118,-205
21119,-198
21120,-179
21121,-177
21122,-179
21123,-160
21124,-151
21125,-160
21126,-156
21127,-153
21128,-165
21129,-170
21130,-174
21131,-179
21132,-177
21133,-184
21134,-186
21135,-177
21136,-174
21137,-163
21138,-120
21139,18
21140,333
21141,721
21142,810
21143,198
21144,-631
21145,-643
21146,-174
21147,-120
21148,-200
21149,-89
21150,-47
21151,-78
21152,-44
21153,-23
21154,-47
21155,-28
21156,4
21157,11
21158,26
21159,40
21160,37
21161,47
21162,73
21163,94
21164,104
21165,96
21166,94
21167,118
21168,148
21169,167
21170,189
21171,205
21172,198
21173,186
21174,184
21175,167
21176,134
21177,82
21178,14
21179,-61
21180,-132
21181,-160
21182,-158
21183,-165
21184,-191
21185,-236
21186,-267
21187,-238
21188,-208
21189,-203
21190,-196
21191,-184
21192,-172
21193,-156
21194,-137
21195,-130
21196,-137
21197,-156
21198,-163
21199,-148
21200,-134
21201,-132
21202,-130
21203,-122
21204,-122
21205,-122
21206,-113
21207,-104
21208,-104
21209,-99
21210,-94
21211,-92
21212,-82
21213,-73
21214,-73
21215,-68
21216,-61
21217,-63
21218,-61
21219,-52
21220,-49
21221,-47
21222,-37
21223,-40
21224,-42
21225,-35
21226,-33
21227,-33
21228,-35
21229,-54
21230,-78
21231,-89
21232,-96
21233,-94
21234,-75
21235,-63
21236,-63
21237,-59
21238,-52
21239,-52
21240,-56
21241,-61
21242,-68
21243,-73
21244,-89
21245,-118
21246,-125
21247,-104
21248,-99
21249,-68
21250,104
21251,456
21252,810
21253,747
21254,-33
21255,-794
21256,-619
21257,-182
21258,-231
21259,-293
21260,-186
21261,-196
21262,-241
21263,-189
21264,-153
21265,-156
21266,-137
21267,-122
21268,-130
21269,-113
21270,-82
21271,-66
21272,-47
21273,-33
21274,-28
21275,-9
21276,23
21277,52
21278,70
21279,94
21280,106
21281,120
21282,146
21283,163
21284,160
21285,148
21286,115
21287,68
21288,23
21289,-18
21290,-63
21291,-104
21292,-144
21293,-179
21294,-189
21295,-177
21296,-165
21297,-163
21298,-158
21299,-153
21300,-146
21301,-130
21302,-113
21303,-104
21304,-101
21305,-99
21306,-96
21307,-87
21308,-73
21309,-73
21310,-96
21311,-134
21312,-146
21313,-130
21314,-120
21315,-120
21316,-118
21317,-113
21318,-115
21319,-113
21320,-104
21321,-96
21322,-99
21323,-92
21324,-89
21325,-104
21326,-106
21327,-92
21328,-89
21329,-87
21330,-94
21331,-137
21332,-165
21333,-141
21334,-130
21335,-130
21336,-115
21337,-108
21338,-113
21339,-104
21340,-94
21341,-92
21342,-85
21343,-85
21344,-85
21345,-66
21346,-52
21347,-42
21348,-28
21349,-21
21350,-33
21351,-49
21352,-52
21353,-47
21354,-35
21355,-26
21356,-30
21357,-59
21358,-82
21359,-63
21360,26
21361,257
21362,621
21363,853
21364,508
21365,-333
21366,-659
21367,-212
21368,4
21369,-148
21370,-122
21371,-33
21372,-59
21373,-59
21374,-16
21375,-26
21376,-68
21377,-85
21378,-68
21379,-56
21380,-61
21381,-68
21382,-80
21383,-80
21384,-54
21385,-30
21386,-16
21387,2
21388,14
21389,14
21390,30
21391,61
21392,87
21393,89
21394,47
21395,-4
21396,-9
21397,-9
21398,-54
21399,-106
21400,-158
21401,-210
21402,-238
21403,-243
21404,-250
21405,-252
21406,-252
21407,-264
21408,-278
21409,-290
21410,-304
21411,-323
21412,-345
21413,-352
21414,-335
21415,-304
21416,-283
21417,-271
21418,-262
21419,-252
21420,-250
21421,-255
21422,-250
21423,-234
21424,-226
21425,-219
21426,-210
21427,-200
21428,-184
21429,-170
21430,-165
21431,-158
21432,-151
21433,-146
21434,-134
21435,-120
21436,-115
21437,-106
21438,-99
21439,-99
21440,-92
21441,-96
21442,-127
21443,-134
21444,-115
21445,-113
21446,-111
21447,-96
21448,-92
21449,-87
21450,-73
21451,-70
21452,-82
21453,-101
21454,-106
21455,-82
21456,-56
21457,-54
21458,-52
21459,-40
21460,-40
21461,-52
21462,-52
21463,-49
21464,-49
21465,-47
21466,-42
21467,-37
21468,-33
21469,-26
21470,-4
21471,137
21472,479
21473,810
21474,643
21475,-158
21476,-730
21477,-442
21478,-94
21479,-163
21480,-170
21481,-66
21482,-73
21483,-101
21484,-75
21485,-75
21486,-87
21487,-63
21488,-37
21489,-40
21490,-40
21491,-18
21492,2
21493,21
21494,40
21495,37
21496,26
21497,33
21498,44
21499,54
21500,78
21501,104
21502,104
21503,106
21504,122
21505,132
21506,108
21507,44
21508,-28
21509,-75
21510,-118
21511,-158
21512,-189
21513,-217
21514,-243
21515,-255
21516,-257
21517,-262
21518,-257
21519,-236
21520,-226
21521,-224
21522,-205
21523,-184
21524,-170
21525,-165
21526,-163
21527,-160
21528,-153
21529,-139
21530,-130
21531,-125
21532,-122
21533,-127
21534,-130
21535,-122
21536,-108
21537,-106
21538,-113
21539,-122
21540,-153
21541,-186
21542,-174
21543,-146
21544,-141
21545,-141
21546,-137
21547,-137
21548,-132
21549,-134
21550,-148
21551,-137
21552,-113
21553,-115
21554,-118
21555,-106
21556,-101
21557,-99
21558,-80
21559,-68
21560,-66
21561,-54
21562,-37
21563,-30
21564,-28
21565,-40
21566,-59
21567,-59
21568,-52
21569,-44
21570,-23
21571,-18
21572,-40
21573,-59
21574,30
21575,316
21576,716
21577,905
21578,432
21579,-456
21580,-713
21581,-278
21582,-104
21583,-193
21584,-120
21585,-61
21586,-99
21587,-82
21588,-40
21589,-33
21590,-30
21591,-23
21592,-18
21593,-7
21594,11
21595,30
21596,47
21597,49
21598,49
21599,73
21600,99
21601,111
21602,125
21603,144
21604,141
21605,137
21606,141
21607,144
21608,144
21609,139
21610,106
21611,61
21612,18
21613,-52
21614,-139
21615,-198
21616,-269
21617,-333
21618,-330
21619,-309
21620,-307
21621,-295
21622,-288
21623,-286
21624,-262
21625,-234
21626,-217
21627,-215
21628,-217
21629,-210
21630,-196
21631,-182
21632,-172
21633,-160
21634,-153
21635,-163
21636,-170
21637,-165
21638,-179
21639,-208
21640,-208
21641,-191
21642,-186
21643,-182
21644,-167
21645,-174
21646,-196
21647,-184
21648,-167
21649,-170
21650,-156
21651,-134
21652,-134
21653,-132
21654,-125
21655,-125
21656,-108
21657,-87
21658,-85
21659,-73
21660,-52
21661,-56
21662,-68
21663,-70
21664,-78
21665,-68
21666,-56
21667,-61
21668,-61
21669,-52
21670,-44
21671,-16
21672,113
21673,408
21674,803
21675,919
21676,283
21677,-605
21678,-638
21679,-153
21680,-89
21681,-170
21682,-59
21683,-18
21684,-54
21685,-28
21686,-2
21687,-14
21688,-11
21689,7
21690,26
21691,33
21692,-4
21693,-52
21694,-40
21695,-11
21696,-2
21697,16
21698,37
21699,44
21700,52
21701,78
21702,108
21703,118
21704,94
21705,61
21706,56
21707,59
21708,35
21709,-14
21710,-80
21711,-146
21712,-200
21713,-234
21714,-257
21715,-286
21716,-300
21717,-314
21718,-330
21719,-314
21720,-290
21721,-281
21722,-264
21723,-252
21724,-257
21725,-250
21726,-231
21727,-222
21728,-210
21729,-196
21730,-203
21731,-212
21732,-200
21733,-182
21734,-174
21735,-177
21736,-182
21737,-177
21738,-163
21739,-158
21740,-158
21741,-167
21742,-184
21743,-184
21744,-167
21745,-158
21746,-148
21747,-137
21748,-134
21749,-141
21750,-139
21751,-125
21752,-108
21753,-94
21754,-87
21755,-85
21756,-75
21757,-63
21758,-61
21759,-73
21760,-82
21761,-94
21762,-130
21763,-156
21764,-134
21765,-115
21766,-122
21767,-101
21768,-9
21769,203
21770,565
21771,862
21772,536
21773,-401
21774,-810
21775,-364
21776,-106
21777,-219
21778,-177
21779,-87
21780,-113
21781,-111
21782,-70
21783,-61
21784,-61
21785,-40
21786,-18
21787,-14
21788,-9
21789,7
21790,21
21791,35
21792,59
21793,73
21794,82
21795,99
21796,120
21797,139
21798,163
21799,179
21800,184
21801,182
21802,174
21803,151
21804,120
21805,70
21806,-4
21807,-73
21808,-122
21809,-160
21810,-184
21811,-193
21812,-203
21813,-215
21814,-215
21815,-198
21816,-182
21817,-170
21818,-160
21819,-160
21820,-160
21821,-144
21822,-125
21823,-120
21824,-118
21825,-132
21826,-156
21827,-160
21828,-163
21829,-170
21830,-167
21831,-172
21832,-191
21833,-193
21834,-189
21835,-217
21836,-241
21837,-262
21838,-319
21839,-349
21840,-312
21841,-286
21842,-286
21843,-271
21844,-267
21845,-267
21846,-248
21847,-224
21848,-212
21849,-203
21850,-203
21851,-200
21852,-186
21853,-170
21854,-163
21855,-156
21856,-141
21857,-132
21858,-118
21859,-99
21860,-82
21861,-80
21862,-92
21863,-104
21864,-101
21865,-87
21866,-73
21867,-68
21868,-70
21869,-87
21870,-106
21871,-66
21872,96
21873,418
21874,789
21875,822
21876,148
21877,-621
21878,-503
21879,-35
21880,-59
21881,-151
21882,-44
21883,-26
21884,-61
21885,-23
21886,-2
21887,-9
21888,2
21889,14
21890,16
21891,28
21892,40
21893,49
21894,66
21895,75
21896,82
21897,101
21898,118
21899,137
21900,148
21901,137
21902,137
21903,163
21904,177
21905,177
21906,184
21907,156
21908,78
21909,9
21910,-30
21911,-80
21912,-130
21913,-177
21914,-222
21915,-248
21916,-248
21917,-243
21918,-231
21919,-217
21920,-210
21921,-215
21922,-205
21923,-189
21924,-174
21925,-160
21926,-153
21927,-160
21928,-165
21929,-153
21930,-139
21931,-132
21932,-127
21933,-141
21934,-165
21935,-172
21936,-172
21937,-177
21938,-189
21939,-205
21940,-215
21941,-210
21942,-198
21943,-189
21944,-182
21945,-184
21946,-193
21947,-189
21948,-172
21949,-163
21950,-156
21951,-151
21952,-160
21953,-163
21954,-144
21955,-132
21956,-127
21957,-122
21958,-127
21959,-132
21960,-118
21961,-104
21962,-96
21963,-92
21964,-96
21965,-115
21966,-141
21967,-158
21968,-146
21969,-122
21970,-118
21971,-120
21972,-115
21973,-111
21974,-113
21975,-113
21976,-115
21977,-144
21978,-182
21979,-177
21980,-144
21981,-139
21982,-122
21983,-4
21984,276
21985,647
21986,796
21987,286
21988,-543
21989,-617
21990,-130
21991,-59
21992,-186
21993,-99
21994,-49
21995,-87
21996,-61
21997,-37
21998,-61
21999,-52
22000,-26
22001,-18
22002,-9
22003,0
22004,11
22005,26
22006,37
22007,56
22008,75
22009,85
22010,99
22011,120
22012,139
22013,158
22014,182
22015,196
22016,189
22017,174
22018,156
22019,137
22020,108
22021,56
22022,-9
22023,-68
22024,-113
22025,-144
22026,-158
22027,-165
22028,-167
22029,-179
22030,-196
22031,-191
22032,-196
22033,-224
22034,-224
22035,-208
22036,-205
22037,-196
22038,-182
22039,-189
22040,-200
22041,-215
22042,-231
22043,-229
22044,-215
22045,-210
22046,-210
22047,-212
22048,-222
22049,-217
22050,-203
22051,-196
22052,-191
22053,-193
22054,-203
22055,-196
22056,-177
22057,-170
22058,-170
22059,-182
22060,-231
22061,-269
22062,-257
22063,-236
22064,-226
22065,-226
22066,-264
22067,-300
22068,-274
22069,-238
22070,-234
22071,-226
22072,-219
22073,-219
22074,-203
22075,-182
22076,-167
22077,-160
22078,-158
22079,-158
22080,-144
22081,-125
22082,-115
22083,-111
22084,-111
22085,-115
22086,-113
22087,-87
22088,-61
22089,-52
22090,-49
22091,-44
22092,-49
22093,-70
22094,-89
22095,-92
22096,-80
22097,-75
22098,-92
22099,-118
22100,-111
22101,-87
22102,-61
22103,80
22104,401
22105,763
22106,801
22107,160
22108,-595
22109,-496
22110,-42
22111,-63
22112,-156
22113,-49
22114,-40
22115,-94
22116,-68
22117,-47
22118,-59
22119,-42
22120,-26
22121,-23
22122,-9
22123,2
22124,0
22125,-2
22126,-7
22127,2
22128,30
22129,21
22130,-16
22131,-11
22132,28
22133,52
22134,66
22135,89
22136,94
22137,75
22138,56
22139,35
22140,-4
22141,-52
22142,-111
22143,-172
22144,-215
22145,-238
22146,-250
22147,-257
22148,-262
22149,-264
22150,-257
22151,-243
22152,-224
22153,-208
22154,-198
22155,-196
22156,-200
22157,-200
22158,-203
22159,-193
22160,-177
22161,-182
22162,-196
22163,-212
22164,-231
22165,-222
22166,-198
22167,-200
22168,-212
22169,-203
22170,-182
22171,-170
22172,-158
22173,-153
22174,-158
22175,-153
22176,-134
22177,-122
22178,-118
22179,-115
22180,-115
22181,-113
22182,-99
22183,-85
22184,-78
22185,-73
22186,-75
22187,-85
22188,-78
22189,-78
22190,-89
22191,-89
22192,-85
22193,-87
22194,-78
22195,-66
22196,-59
22197,-56
22198,-63
22199,-94
22200,-132
22201,-130
22202,-108
22203,-99
22204,-89
22205,-78
22206,-75
22207,-63
22208,-40
22209,-35
22210,-63
22211,-99
22212,-101
22213,-82
22214,-75
22215,-78
22216,-78
22217,-70
22218,-68
22219,-16
22220,189
22221,555
22222,872
22223,713
22224,-106
22225,-730
22226,-451
22227,-80
22228,-146
22229,-167
22230,-104
22231,-139
22232,-146
22233,-108
22234,-115
22235,-122
22236,-108
22237,-108
22238,-106
22239,-89
22240,-78
22241,-63
22242,-40
22243,-21
22244,-16
22245,-4
22246,18
22247,37
22248,63
22249,87
22250,96
22251,104
22252,120
22253,125
22254,111
22255,106
22256,89
22257,40
22258,-14
22259,-56
22260,-101
22261,-139
22262,-163
22263,-184
22264,-200
22265,-193
22266,-174
22267,-163
22268,-153
22269,-148
22270,-146
22271,-132
22272,-115
22273,-108
22274,-101
22275,-125
22276,-177
22277,-177
22278,-144
22279,-139
22280,-137
22281,-132
22282,-141
22283,-141
22284,-130
22285,-132
22286,-141
22287,-141
22288,-146
22289,-148
22290,-125
22291,-111
22292,-108
22293,-96
22294,-96
22295,-122
22296,-146
22297,-127
22298,-104
22299,-108
22300,-111
22301,-106
22302,-101
22303,-94
22304,-80
22305,-68
22306,-68
22307,-73
22308,-68
22309,-59
22310,-47
22311,-44
22312,-47
22313,-40
22314,-40
22315,-52
22316,-37
22317,-33
22318,-73
22319,-104
22320,-96
22321,-94
22322,-87
22323,-73
22324,-70
22325,-78
22326,-75
22327,-52
22328,33
22329,267
22330,654
22331,938
22332,633
22333,-267
22334,-728
22335,-333
22336,-54
22337,-156
22338,-125
22339,-54
22340,-101
22341,-108
22342,-68
22343,-66
22344,-70
22345,-89
22346,-118
22347,-111
22348,-87
22349,-85
22350,-92
22351,-85
22352,-59
22353,-37
22354,-23
22355,4
22356,35
22357,52
22358,68
22359,89
22360,92
22361,68
22362,63
22363,85
22364,75
22365,35
22366,-7
22367,-54
22368,-106
22369,-144
22370,-179
22371,-217
22372,-234
22373,-222
22374,-212
22375,-200
22376,-184
22377,-184
22378,-179
22379,-156
22380,-141
22381,-141
22382,-148
22383,-153
22384,-151
22385,-141
22386,-132
22387,-120
22388,-113
22389,-113
22390,-122
22391,-120
22392,-101
22393,-87
22394,-89
22395,-94
22396,-99
22397,-99
22398,-87
22399,-75
22400,-61
22401,-56
22402,-66
22403,-70
22404,-61
22405,-52
22406,-44
22407,-40
22408,-49
22409,-54
22410,-42
22411,-37
22412,-33
22413,-30
22414,-66
22415,-120
22416,-125
22417,-89
22418,-80
22419,-104
22420,-113
22421,-111
22422,-108
22423,-92
22424,-78
22425,-87
22426,-115
22427,-151
22428,-125
22429,68
22430,444
22431,815
22432,756
22433,-37
22434,-777
22435,-574
22436,-132
22437,-156
22438,-191
22439,-85
22440,-80
22441,-104
22442,-63
22443,-44
22444,-56
22445,-47
22446,-44
22447,-59
22448,-56
22449,-52
22450,-56
22451,-54
22452,-35
22453,-26
22454,-14
22455,9
22456,30
22457,49
22458,78
22459,94
22460,101
22461,120
22462,130
22463,122
22464,111
22465,80
22466,23
22467,-37
22468,-94
22469,-137
22470,-170
22471,-196
22472,-212
22473,-217
22474,-212
22475,-203
22476,-191
22477,-191
22478,-200
22479,-200
22480,-184
22481,-170
22482,-153
22483,-139
22484,-137
22485,-144
22486,-139
22487,-120
22488,-106
22489,-104
22490,-106
22491,-118
22492,-146
22493,-177
22494,-172
22495,-148
22496,-148
22497,-193
22498,-238
22499,-222
22500,-189
22501,-182
22502,-172
22503,-165
22504,-172
22505,-167
22506,-146
22507,-132
22508,-125
22509,-125
22510,-141
22511,-146
22512,-130
22513,-115
22514,-99
22515,-82
22516,-85
22517,-82
22518,-59
22519,-49
22520,-59
22521,-66
22522,-70
22523,-73
22524,-61
22525,-47
22526,-40
22527,-35
22528,-37
22529,-14
22530,141
22531,489
22532,891
22533,926
22534,208
22535,-612
22536,-508
22537,-40
22538,-42
22539,-118
22540,-14
22541,-7
22542,-56
22543,-30
22544,2
22545,-11
22546,-26
22547,-14
22548,-9
22549,-7
22550,9
22551,23
22552,26
22553,37
22554,54
22555,63
22556,80
22557,99
22558,78
22559,52
22560,75
22561,106
22562,113
22563,120
22564,120
22565,104
22566,66
22567,-26
22568,-134
22569,-191
22570,-241
22571,-300
22572,-319
22573,-326
22574,-349
22575,-354
22576,-338
22577,-328
22578,-316
22579,-302
22580,-295
22581,-283
22582,-271
22583,-252
22584,-231
22585,-217
22586,-215
22587,-210
22588,-200
22589,-191
22590,-182
22591,-172
22592,-170
22593,-172
22594,-170
22595,-160
22596,-151
22597,-141
22598,-139
22599,-144
22600,-144
22601,-130
22602,-118
22603,-108
22604,-99
22605,-104
22606,-125
22607,-125
22608,-106
22609,-94
22610,-92
22611,-94
22612,-99
22613,-92
22614,-75
22615,-68
22616,-63
22617,-61
22618,-70
22619,-70
22620,-59
22621,-56
22622,-49
22623,-52
22624,-75
22625,-75
22626,-47
22627,-37
22628,-44
22629,-49
22630,-63
22631,-73
22632,-61
22633,-44
22634,-40
22635,-35
22636,-33
22637,-33
22638,28
22639,248
22640,633
22641,926
22642,640
22643,-276
22644,-754
22645,-316
22646,-26
22647,-182
22648,-167
22649,-68
22650,-104
22651,-106
22652,-52
22653,-47
22654,-54
22655,-35
22656,-26
22657,-21
22658,0
22659,14
22660,18
22661,30
22662,33
22663,30
22664,49
22665,73
22666,85
22667,101
22668,122
22669,127
22670,122
22671,130
22672,137
22673,132
22674,115
22675,80
22676,35
22677,-18
22678,-78
22679,-125
22680,-153
22681,-184
22682,-200
22683,-200
22684,-212
22685,-226
22686,-219
22687,-222
22688,-250
22689,-278
22690,-278
22691,-260
22692,-245
22693,-241
22694,-241
22695,-234
22696,-226
22697,-217
22698,-205
22699,-198
22700,-198
22701,-212
22702,-229
22703,-229
22704,-212
22705,-200
22706,-203
22707,-205
22708,-203
22709,-193
22710,-179
22711,-167
22712,-182
22713,-229
22714,-252
22715,-222
22716,-198
22717,-193
22718,-182
22719,-177
22720,-182
22721,-170
22722,-151
22723,-141
22724,-130
22725,-127
22726,-134
22727,-125
22728,-106
22729,-99
22730,-96
22731,-96
22732,-94
22733,-85
22734,-85
22735,-82
22736,-63
22737,-59
22738,-85
22739,-99
22740,-85
22741,-70
22742,-66
22743,-61
22744,-63
22745,-68
22746,-56
22747,-21
22748,99
22749,387
22750,754
22751,869
22752,323
22753,-498
22754,-560
22755,-106
22756,-66
22757,-196
22758,-111
22759,-54
22760,-85
22761,-63
22762,-35
22763,-42
22764,-37
22765,-23
22766,-28
22767,-30
22768,-16
22769,-4
22770,-4
22771,-2
22772,7
22773,28
22774,44
22775,59
22776,73
22777,92
22778,118
22779,139
22780,151
22781,156
22782,132
22783,75
22784,47
22785,33
22786,-21
22787,-87
22788,-130
22789,-170
22790,-205
22791,-219
22792,-226
22793,-238
22794,-243
22795,-250
22796,-262
22797,-274
22798,-278
22799,-276
22800,-260
22801,-250
22802,-245
22803,-238
22804,-231
22805,-222
22806,-208
22807,-200
22808,-203
22809,-205
22810,-196
22811,-184
22812,-179
22813,-172
22814,-167
22815,-170
22816,-170
22817,-156
22818,-141
22819,-132
22820,-144
22821,-177
22822,-189
22823,-163
22824,-148
22825,-144
22826,-130
22827,-134
22828,-144
22829,-137
22830,-137
22831,-139
22832,-125
22833,-125
22834,-134
22835,-122
22836,-104
22837,-99
22838,-89
22839,-87
22840,-94
22841,-94
22842,-80
22843,-70
22844,-59
22845,-47
22846,-47
22847,-40
22848,-23
22849,-11
22850,-11
22851,-33
22852,-89
22853,-134
22854,-113
22855,-85
22856,-89
22857,-85
22858,-101
22859,-139
22860,-59
22861,219
22862,598
22863,817
22864,427
22865,-489
22866,-841
22867,-373
22868,-139
22869,-257
22870,-203
22871,-134
22872,-184
22873,-172
22874,-111
22875,-104
22876,-111
22877,-94
22878,-82
22879,-70
22880,-44
22881,-26
22882,-21
22883,-7
22884,11
22885,23
22886,23
22887,11
22888,26
22889,59
22890,85
22891,104
22892,130
22893,132
22894,99
22895,85
22896,73
22897,21
22898,-35
22899,-82
22900,-139
22901,-182
22902,-208
22903,-241
22904,-257
22905,-248
22906,-238
22907,-236
22908,-222
22909,-210
22910,-198
22911,-186
22912,-174
22913,-158
22914,-141
22915,-137
22916,-137
22917,-134
22918,-127
22919,-113
22920,-101
22921,-101
22922,-106
22923,-106
22924,-104
22925,-108
22926,-118
22927,-113
22928,-111
22929,-122
22930,-118
22931,-104
22932,-87
22933,-78
22934,-99
22935,-146
22936,-167
22937,-146
22938,-122
22939,-106
22940,-99
22941,-108
22942,-115
22943,-101
22944,-78
22945,-66
22946,-61
22947,-66
22948,-70
22949,-59
22950,-42
22951,-52
22952,-85
22953,-101
22954,-92
22955,-82
22956,-70
22957,-56
22958,-63
22959,-73
22960,-63
22961,-54
22962,-59
22963,-63
22964,-54
22965,-40
22966,-49
22967,-54
22968,-35
22969,-23
22970,-23
22971,-7
22972,82
22973,342
22974,744
22975,938
22976,458
22977,-432
22978,-669
22979,-226
22980,-54
22981,-130
22982,-49
22983,9
22984,-30
22985,-26
22986,0
22987,7
22988,28
22989,35
22990,11
22991,2
22992,23
22993,40
22994,44
22995,42
22996,40
22997,35
22998,30
22999,47
23000,75
23001,92
23002,104
23003,120
23004,104
23005,61
23006,63
23007,80
23008,56
23009,23
23010,-4
23011,-66
23012,-130
23013,-165
23014,-198
23015,-219
23016,-219
23017,-231
23018,-262
23019,-267
23020,-234
23021,-224
23022,-238
23023,-236
23024,-219
23025,-203
23026,-193
23027,-179
23028,-165
23029,-160
23030,-158
23031,-144
23032,-139
23033,-144
23034,-130
23035,-115
23036,-120
23037,-120
23038,-111
23039,-106
23040,-101
23041,-85
23042,-80
23043,-89
23044,-87
23045,-78
23046,-61
23047,-44
23048,-47
23049,-59
23050,-61
23051,-49
23052,-33
23053,-26
23054,-44
23055,-73
23056,-70
23057,-52
23058,-44
23059,-40
23060,-30
23061,-33
23062,-44
23063,-33
23064,-11
23065,2
23066,16
23067,26
23068,9
23069,-9
23070,-9
23071,-4
23072,2
23073,2
23074,-42
23075,-92
23076,-70
23077,-35
23078,14
23079,208
23080,572
23081,903
23082,756
23083,-111
23084,-815
23085,-548
23086,-165
23087,-250
23088,-248
23089,-113
23090,-122
23091,-144
23092,-104
23093,-94
23094,-87
23095,-59
23096,-40
23097,-33
23098,-30
23099,-16
23100,4
23101,26
23102,42
23103,44
23104,35
23105,49
23106,61
23107,63
23108,89
23109,120
23110,132
23111,134
23112,141
23113,137
23114,127
23115,99
23116,52
23117,-9
23118,-78
23119,-144
23120,-174
23121,-193
23122,-212
23123,-219
23124,-215
23125,-210
23126,-198
23127,-184
23128,-172
23129,-158
23130,-141
23131,-132
23132,-130
23133,-122
23134,-115
23135,-101
23136,-92
23137,-94
23138,-89
23139,-89
23140,-96
23141,-92
23142,-80
23143,-80
23144,-75
23145,-75
23146,-82
23147,-82
23148,-94
23149,-130
23150,-151
23151,-153
23152,-148
23153,-127
23154,-106
23155,-101
23156,-132
23157,-177
23158,-179
23159,-151
23160,-141
23161,-139
23162,-130
23163,-130
23164,-134
23165,-113
23166,-80
23167,-63
23168,-54
23169,-49
23170,-63
23171,-78
23172,-73
23173,-54
23174,-52
23175,-59
23176,-54
23177,-44
23178,-40
23179,-23
23180,33
23181,205
23182,546
23183,907
23184,851
23185,59
23186,-664
23187,-449
23188,-49
23189,-104
23190,-125
23191,-21
23192,-35
23193,-56
23194,-28
23195,-26
23196,-26
23197,0
23198,14
23199,16
23200,23
23201,28
23202,37
23203,56
23204,75
23205,92
23206,106
23207,118
23208,137
23209,163
23210,191
23211,205
23212,210
23213,200
23214,163
23215,118
23216,96
23217,73
23218,11
23219,-80
23220,-189
23221,-264
23222,-286
23223,-300
23224,-321
23225,-326
23226,-359
23227,-394
23228,-371
23229,-338
23230,-333
23231,-316
23232,-293
23233,-286
23234,-271
23235,-245
23236,-234
23237,-226
23238,-217
23239,-205
23240,-193
23241,-184
23242,-182
23243,-172
23244,-158
23245,-153
23246,-163
23247,-172
23248,-167
23249,-151
23250,-141
23251,-137
23252,-134
23253,-130
23254,-120
23255,-111
23256,-99
23257,-92
23258,-94
23259,-92
23260,-85
23261,-80
23262,-70
23263,-59
23264,-61
23265,-70
23266,-68
23267,-47
23268,-30
23269,-16
23270,-9
23271,-16
