,ECG,TIME
1703,1591.2877197265625,1609287722.425326
1704,1841.4036865234375,1609287722.425334
1705,1775.9130859375,1609287722.425342
1706,1527.384033203125,1609287722.425351
1707,1567.170166015625,1609287722.425359
1708,1830.2725830078125,1609287722.425368
1709,1843.5494384765625,1609287722.425376
1710,1592.51708984375,1609287722.425386
1711,1538.8504638671875,1609287722.425394
1712,1791.2911376953125,1609287722.425403
1713,1871.869140625,1609287722.425412
1714,1643.2108154296875,1609287722.48492
1715,1538.53759765625,1609287722.484936
1716,1748.3310546875,1609287722.484942
1717,1884.4307861328125,1609287722.484948
1718,1660.309814453125,1609287722.484954
1719,1514.4200439453125,1609287722.48496
1720,1719.698486328125,1609287722.484967
1721,1937.180908203125,1609287722.484973
1722,1777.9918212890625,1609287722.484979
1723,1562.7445068359375,1609287722.485007
1724,1686.349609375,1609287722.485013
1725,1908.0343017578125,1609287722.485019
1726,1820.1248779296875,1609287722.485025
1727,1599.446044921875,1609287722.485031
1728,1671.7315673828125,1609287722.485037
1729,1918.7630615234375,1609287722.545083
1730,1859.620361328125,1609287722.5451
1731,1623.49658203125,1609287722.545107
1732,1622.6025390625,1609287722.545115
1733,1874.6407470703125,1609287722.545124
1734,1907.9224853515625,1609287722.545132
1735,1657.560546875,1609287722.545139
1736,1577.2060546875,1609287722.545148
1737,1827.8585205078125,1609287722.545156
1738,1936.4656982421875,1609287722.545164
1739,1708.8131103515625,1609287722.545171
1740,1589.5218505859375,1609287722.545179
1741,1779.556396484375,1609287722.545187
1742,1955.6881103515625,1609287722.545194
1743,1747.973388671875,1609287722.545202
1744,1564.1527099609375,1609287722.604463
1745,1723.587646484375,1609287722.604481
1746,1915.186767578125,1609287722.604506
1747,1779.556396484375,1609287722.604514
1748,1538.7164306640625,1609287722.604521
1749,1637.3992919921875,1609287722.604529
1750,1883.4920654296875,1609287722.604537
1751,1809.2843017578125,1609287722.604544
1752,1582.548095703125,1609287722.604551
1753,1606.88916015625,1609287722.604559
1754,1864.9847412109375,1609287722.604567
1755,1883.1343994140625,1609287722.604575
1756,1639.7462158203125,1609287722.604583
1757,1623.541259765625,1609287722.604591
1758,1894.35498046875,1609287722.604598
1759,1937.7620849609375,1609287722.66411
1760,1674.5703125,1609287722.664127
1761,1592.1370849609375,1609287722.664134
1762,1823.634033203125,1609287722.664142
1763,1924.7757568359375,1609287722.66415
1764,1709.796630859375,1609287722.664157
1765,1592.561767578125,1609287722.664164
1766,1769.364013671875,1609287722.664172
1767,1925.2451171875,1609287722.664179
1768,1761.8538818359375,1609287722.664187
1769,1575.3509521484375,1609287722.664211
1770,1698.26318359375,1609287722.664219
1771,1880.921630859375,1609287722.664226
1772,1641.824951171875,1609287722.664234
1773,1253.3516845703125,1609287722.664241
1774,1178.249755859375,1609287722.724931
1775,1188.4869384765625,1609287722.724938
1776,861.7267456054688,1609287722.72494
1777,412.47906494140625,1609287722.724942
1778,277.16162109375,1609287722.724944
1779,538.878173828125,1609287722.724946
1780,961.9967041015625,1609287722.724948
1781,1563.5938720703125,1609287722.72495
1782,2112.5302734375,1609287722.724952
1783,2386.89794921875,1609287722.724954
1784,2306.029296875,1609287722.724956
1785,1922.898193359375,1609287722.724958
1786,1723.9229736328125,1609287722.72496
1787,1871.5784912109375,1609287722.724962
1788,1979.0457763671875,1609287722.724964
1789,1755.6400146484375,1609287722.78473
1790,1576.0885009765625,1609287722.784741
1791,1745.2017822265625,1609287722.784745
1792,1942.0535888671875,1609287722.784764
1793,1765.81005859375,1609287722.784768
1794,1560.8892822265625,1609287722.784772
1795,1677.118408203125,1609287722.784776
1796,1903.74267578125,1609287722.78478
1797,1792.7886962890625,1609287722.784784
1798,1554.0943603515625,1609287722.784788
1799,1630.69384765625,1609287722.784792
1800,1867.95751953125,1609287722.784796
1801,1817.330810546875,1609287722.7848
1802,1564.376220703125,1609287722.784804
1803,1555.1448974609375,1609287722.784808
1804,1797.19189453125,1609287722.844947
1805,1811.00537109375,1609287722.844962
1806,1548.9534912109375,1609287722.844968
1807,1479.5960693359375,1609287722.844974
1808,1732.4613037109375,1609287722.84498
1809,1816.0567626953125,1609287722.844986
1810,1583.71044921875,1609287722.844992
1811,1456.014892578125,1609287722.844998
1812,1654.4537353515625,1609287722.845004
1813,1791.2239990234375,1609287722.84501
1814,1607.8280029296875,1609287722.845016
1815,1412.7196044921875,1609287722.845022
1816,1584.068115234375,1609287722.845044
1817,1803.4281005859375,1609287722.84505
1818,1653.5596923828125,1609287722.845056
1819,1433.39501953125,1609287722.904209
1820,1534.290771484375,1609287722.904223
1821,1763.5302734375,1609287722.904247
1822,1655.727783203125,1609287722.904253
1823,1397.7215576171875,1609287722.904259
1824,1466.8779296875,1609287722.904265
1825,1719.094970703125,1609287722.904271
1826,1693.8822021484375,1609287722.904277
1827,1434.1102294921875,1609287722.904283
1828,1439.139404296875,1609287722.904289
1829,1701.2359619140625,1609287722.904295
1830,1749.314453125,1609287722.904301
1831,1496.5386962890625,1609287722.904307
1832,1406.058837890625,1609287722.904313
1833,1661.87451171875,1609287722.904319
1834,1776.0919189453125,1609287722.964032
1835,1554.72021484375,1609287722.964052
1836,1430.5562744140625,1609287722.964063
1837,1632.07958984375,1609287722.964075
1838,1798.39892578125,1609287722.964083
1839,1595.0875244140625,1609287722.964103
1840,1393.8770751953125,1609287722.96411
1841,1586.3255615234375,1609287722.964118
1842,1816.637939453125,1609287722.964126
1843,1681.6781005859375,1609287722.96414
1844,1421.548583984375,1609287722.964148
1845,1528.278076171875,1609287722.964156
1846,1786.9324951171875,1609287722.964164
1847,1731.589599609375,1609287722.964173
1848,1492.403564453125,1609287722.964181
1849,1530.289794921875,1609287723.024141
1850,1774.9295654296875,1609287723.024158
1851,1765.921875,1609287723.024165
1852,1532.1673583984375,1609287723.024172
1853,1512.3636474609375,1609287723.024179
1854,1782.1268310546875,1609287723.024186
1855,1868.918701171875,1609287723.024193
1856,1613.438232421875,1609287723.0242
1857,1496.0245361328125,1609287723.024207
1858,1717.9102783203125,1609287723.024214
1859,1872.204345703125,1609287723.024221
1860,1650.2962646484375,1609287723.024228
1861,1489.56494140625,1609287723.024235
1862,1701.012451171875,1609287723.024262
1863,1908.794189453125,1609287723.024269
1864,1725.6217041015625,1609287723.084447
1865,1510.6202392578125,1609287723.084466
1866,1626.89404296875,1609287723.084475
1867,1885.011962890625,1609287723.084483
1868,1773.4320068359375,1609287723.08449
1869,1525.6629638671875,1609287723.084497
1870,1619.048583984375,1609287723.084505
1871,1890.5328369140625,1609287723.084513
1872,1826.4727783203125,1609287723.084523
1873,1568.220703125,1609287723.084532
1874,1578.0330810546875,1609287723.084541
1875,1855.4853515625,1609287723.084551
1876,1873.6572265625,1609287723.084559
1877,1615.8299560546875,1609287723.084567
1878,1569.271240234375,1609287723.084575
1879,1842.9459228515625,1609287723.144714
1880,1922.697021484375,1609287723.144734
1881,1691.110595703125,1609287723.14474
1882,1580.2459716796875,1609287723.144746
1883,1794.643798828125,1609287723.144752
1884,1938.54443359375,1609287723.144758
1885,1763.664306640625,1609287723.144764
1886,1590.818359375,1609287723.144784
1887,1750.8121337890625,1609287723.14479
1888,1968.4510498046875,1609287723.144796
1889,1806.445556640625,1609287723.144802
1890,1610.9124755859375,1609287723.144808
1891,1751.974365234375,1609287723.144815
1892,1968.3392333984375,1609287723.144821
1893,1891.44921875,1609287723.144827
1894,1656.8006591796875,1609287723.204065
1895,1707.9637451171875,1609287723.204081
1896,1950.167236328125,1609287723.204088
1897,1919.2772216796875,1609287723.204094
1898,1670.1893310546875,1609287723.2041
1899,1685.3214111328125,1609287723.204106
1900,1931.190673828125,1609287723.204112
1901,1966.1934814453125,1609287723.204118
1902,1729.3096923828125,1609287723.204124
1903,1651.2574462890625,1609287723.20413
1904,1864.2471923828125,1609287723.204136
1905,1965.7911376953125,1609287723.204142
1906,1757.472900390625,1609287723.204148
1907,1597.054443359375,1609287723.204154
1908,1763.5302734375,1609287723.20416
1909,1903.6756591796875,1609287723.263802
1910,1741.6031494140625,1609287723.26383
1911,1563.3033447265625,1609287723.263837
1912,1707.293212890625,1609287723.263843
1913,1933.2022705078125,1609287723.263849
1914,1792.3863525390625,1609287723.263855
1915,1607.358642578125,1609287723.263861
1916,1740.9549560546875,1609287723.263867
1917,1965.2994384765625,1609287723.263873
1918,1882.910888671875,1609287723.263879
1919,1665.763671875,1609287723.263885
1920,1708.544921875,1609287723.263891
1921,1946.568603515625,1609287723.263897
1922,1934.1634521484375,1609287723.263904
1923,1665.7413330078125,1609287723.26391
1924,1629.240966796875,1609287723.324093
1925,1862.2579345703125,1609287723.324109
1926,1908.6824951171875,1609287723.324118
1927,1676.716064453125,1609287723.324125
1928,1632.19140625,1609287723.324132
1929,1863.1519775390625,1609287723.32414
1930,1969.009765625,1609287723.324147
1931,1679.912353515625,1609287723.324155
1932,1369.178466796875,1609287723.324183
1933,1351.475830078125,1609287723.324189
1934,1280.3302001953125,1609287723.324195
1935,875.6965942382812,1609287723.324201
1936,410.33331298828125,1609287723.324207
1937,360.55596923828125,1609287723.324214
1938,505.3729248046875,1609287723.32422
1939,632.0849609375,1609287723.384218
1940,1126.5726318359375,1609287723.384256
1941,1995.69775390625,1609287723.384264
1942,2455.718994140625,1609287723.384272
1943,2286.8740234375,1609287723.384279
1944,1911.2529296875,1609287723.384287
1945,1842.521240234375,1609287723.384294
1946,1993.4849853515625,1609287723.384302
1947,1956.8951416015625,1609287723.384309
1948,1694.6868896484375,1609287723.384316
1949,1618.847412109375,1609287723.384323
1950,1833.6700439453125,1609287723.384331
1951,1906.4249267578125,1609287723.384338
1952,1672.826904296875,1609287723.384345
1953,1582.6375732421875,1609287723.384353
1954,1812.18994140625,1609287723.444547
1955,1927.077880859375,1609287723.444578
1956,1698.0396728515625,1609287723.444584
1957,1564.6220703125,1609287723.44459
1958,1739.7032470703125,1609287723.444596
1959,1940.980712890625,1609287723.444602
1960,1763.2843017578125,1609287723.444608
1961,1562.4986572265625,1609287723.444614
1962,1662.031005859375,1609287723.44462
1963,1880.8544921875,1609287723.444626
1964,1776.4271240234375,1609287723.444632
1965,1556.2177734375,1609287723.444638
1966,1589.9241943359375,1609287723.444644
1967,1816.9732666015625,1609287723.444651
1968,1777.5001220703125,1609287723.444657
1969,1526.087646484375,1609287723.503437
1970,1528.881591796875,1609287723.503457
1971,1765.02783203125,1609287723.503465
1972,1797.59423828125,1609287723.503473
1973,1562.4091796875,1609287723.50348
1974,1484.021728515625,1609287723.503488
1975,1691.9376220703125,1609287723.503495
1976,1784.80908203125,1609287723.503502
1977,1547.3441162109375,1609287723.50351
1978,1428.432861328125,1609287723.503518
1979,1631.3643798828125,1609287723.503547
1980,1776.7847900390625,1609287723.503555
1981,1592.7181396484375,1609287723.503563
1982,1432.2103271484375,1609287723.503571
1983,1603.69287109375,1609287723.503579
1984,1790.19580078125,1609287723.503587
1985,1642.920166015625,1609287723.564524
1986,1439.139404296875,1609287723.564552
1987,1556.93310546875,1609287723.56456
1988,1777.41064453125,1609287723.564567
1989,1685.7237548828125,1609287723.564574
1990,1453.37744140625,1609287723.564582
1991,1516.34228515625,1609287723.564588
1992,1761.7197265625,1609287723.564596
1993,1741.379638671875,1609287723.564603
1994,1504.5181884765625,1609287723.56461
1995,1462.0946044921875,1609287723.564617
1996,1674.16796875,1609287723.564624
1997,1719.1619873046875,1609287723.564632
1998,1495.599853515625,1609287723.56464
1999,1419.3580322265625,1609287723.564647
2000,1619.1156005859375,1609287723.624773
2001,1723.0736083984375,1609287723.624789
2002,1516.8116455078125,1609287723.624815
2003,1375.8839111328125,1609287723.624823
2004,1560.0845947265625,1609287723.62483
2005,1744.3524169921875,1609287723.624838
2006,1610.3984375,1609287723.624844
2007,1448.68359375,1609287723.624852
2008,1598.8873291015625,1609287723.624859
2009,1809.5748291015625,1609287723.62487
2010,1705.3709716796875,1609287723.624876
2011,1478.120849609375,1609287723.624883
2012,1556.6201171875,1609287723.624889
2013,1783.8255615234375,1609287723.624895
2014,1738.473876953125,1609287723.624901
2015,1520.0750732421875,1609287723.684985
2016,1543.4996337890625,1609287723.685005
2017,1781.2327880859375,1609287723.685012
2018,1790.7322998046875,1609287723.68502
2019,1569.7852783203125,1609287723.685028
2020,1532.7037353515625,1609287723.685035
2021,1732.8189697265625,1609287723.685043
2022,1812.636962890625,1609287723.685051
2023,1608.945556640625,1609287723.685058
2024,1511.5589599609375,1609287723.685066
2025,1722.7606201171875,1609287723.685086
2026,1853.96533203125,1609287723.685094
2027,1654.319580078125,1609287723.685101
2028,1520.6561279296875,1609287723.685109
2029,1699.8277587890625,1609287723.685117
2030,1869.410400390625,1609287723.744384
2031,1708.6119384765625,1609287723.744394
2032,1532.9495849609375,1609287723.744398
2033,1654.1630859375,1609287723.744402
2034,1883.8944091796875,1609287723.744406
2035,1791.5816650390625,1609287723.74441
2036,1578.90478515625,1609287723.744414
2037,1653.827880859375,1609287723.744418
2038,1872.114990234375,1609287723.744422
2039,1850.925537109375,1609287723.744426
2040,1633.48779296875,1609287723.74443
2041,1625.932861328125,1609287723.744435
2042,1853.317138671875,1609287723.744439
2043,1861.6990966796875,1609287723.744443
2044,1638.226318359375,1609287723.744447
2045,1598.2166748046875,1609287723.804036
2046,1804.3221435546875,1609287723.804058
2047,1884.654296875,1609287723.804094
2048,1691.1776123046875,1609287723.804104
2049,1586.660888671875,1609287723.804109
2050,1806.1773681640625,1609287723.804114
2051,1944.2440185546875,1609287723.804119
2052,1769.766357421875,1609287723.804124
2053,1621.68603515625,1609287723.804129
2054,1777.254150390625,1609287723.804134
2055,1961.4549560546875,1609287723.804139
2056,1840.129638671875,1609287723.804144
2057,1625.28466796875,1609287723.804149
2058,1723.2747802734375,1609287723.804154
2059,1948.423828125,1609287723.804159
2060,1855.77587890625,1609287723.864344
2061,1621.7755126953125,1609287723.864362
2062,1673.720947265625,1609287723.864369
2063,1896.791259765625,1609287723.864374
2064,1860.5367431640625,1609287723.864379
2065,1626.7598876953125,1609287723.864384
2066,1617.640380859375,1609287723.864389
2067,1851.37255859375,1609287723.864394
2068,1898.0206298828125,1609287723.864399
2069,1701.1688232421875,1609287723.864405
2070,1633.934814453125,1609287723.864409
2071,1847.2152099609375,1609287723.864415
2072,1937.73974609375,1609287723.864447
2073,1734.1153564453125,1609287723.864453
2074,1604.8328857421875,1609287723.864457
2075,1796.163818359375,1609287723.92455
2076,1947.73095703125,1609287723.924564
2077,1813.732177734375,1609287723.924572
2078,1627.1622314453125,1609287723.924579
2079,1746.4534912109375,1609287723.924587
2080,1935.03515625,1609287723.924592
2081,1824.1258544921875,1609287723.924597
2082,1623.8541259765625,1609287723.924602
2083,1712.098876953125,1609287723.924609
2084,1898.199462890625,1609287723.924613
2085,1729.8685302734375,1609287723.924617
2086,1337.774169921875,1609287723.924621
2087,1139.4471435546875,1609287723.924625
2088,1116.5589599609375,1609287723.92463
2089,853.3672485351562,1609287723.924634
2090,402.80078125,1609287723.984854
2091,172.1307830810547,1609287723.984866
2092,430.583984375,1609287723.984872
2093,923.43994140625,1609287723.984878
2094,1564.175048828125,1609287723.984884
2095,2077.572265625,1609287723.984908
2096,2326.682373046875,1609287723.984914
2097,2296.6416015625,1609287723.98492
2098,1953.2965087890625,1609287723.984926
2099,1734.5623779296875,1609287723.984932
2100,1825.042236328125,1609287723.984938
2101,1961.8572998046875,1609287723.984944
2102,1810.357177734375,1609287723.98495
2103,1610.5101318359375,1609287723.984956
2104,1701.593505859375,1609287723.984962
2105,1920.193603515625,1609287724.043618
2106,1825.8245849609375,1609287724.04363
2107,1592.89697265625,1609287724.043636
2108,1669.317626953125,1609287724.043642
2109,1884.5872802734375,1609287724.043648
2110,1814.4698486328125,1609287724.043654
2111,1579.30712890625,1609287724.043661
2112,1585.2080078125,1609287724.043667
2113,1792.40869140625,1609287724.043673
2114,1811.0947265625,1609287724.043679
2115,1585.2303466796875,1609287724.043685
2116,1546.33837890625,1609287724.043691
2117,1734.674072265625,1609287724.043697
2118,1810.558349609375,1609287724.043716
2119,1607.157470703125,1609287724.043722
2120,1488.313232421875,1609287724.103944
2121,1673.7432861328125,1609287724.103955
2122,1816.7720947265625,1609287724.103961
2123,1637.242919921875,1609287724.103967
2124,1473.96337890625,1609287724.103973
2125,1585.655029296875,1609287724.103979
2126,1772.716796875,1609287724.103985
2127,1652.46435546875,1609287724.103992
2128,1465.55908203125,1609287724.103998
2129,1560.6434326171875,1609287724.104004
2130,1759.4844970703125,1609287724.10401
2131,1675.4420166015625,1609287724.104016
2132,1451.36572265625,1609287724.104022
2133,1500.4501953125,1609287724.104028
2134,1723.6546630859375,1609287724.104034
2135,1687.4449462890625,1609287724.164093
2136,1450.337646484375,1609287724.164106
2137,1449.5552978515625,1609287724.164112
2138,1670.725830078125,1609287724.164119
2139,1727.096923828125,1609287724.164125
2140,1502.640625,1609287724.164131
2141,1446.7613525390625,1609287724.164137
2142,1655.615966796875,1609287724.164156
2143,1764.759521484375,1609287724.164162
2144,1571.171142578125,1609287724.164168
2145,1452.036376953125,1609287724.164174
2146,1629.7103271484375,1609287724.16418
2147,1773.923828125,1609287724.164187
2148,1584.5374755859375,1609287724.164193
2149,1422.531982421875,1609287724.164199
2150,1552.3062744140625,1609287724.224366
2151,1724.43701171875,1609287724.224381
2152,1583.7774658203125,1609287724.224388
2153,1392.0889892578125,1609287724.224396
2154,1489.36376953125,1609287724.224405
2155,1704.3651123046875,1609287724.224412
2156,1649.46923828125,1609287724.224418
2157,1427.091796875,1609287724.224424
2158,1443.4085693359375,1609287724.22443
2159,1703.9627685546875,1609287724.224436
2160,1706.9580078125,1609287724.224442
2161,1499.9808349609375,1609287724.224448
2162,1485.7427978515625,1609287724.224455
2163,1700.207763671875,1609287724.224461
2164,1778.5953369140625,1609287724.224467
2165,1549.9593505859375,1609287724.28483
2166,1465.916748046875,1609287724.284847
2167,1673.8773193359375,1609287724.284853
2168,1764.513671875,1609287724.284859
2169,1575.9320068359375,1609287724.284865
2170,1488.4696044921875,1609287724.284871
2171,1645.0435791015625,1609287724.284877
2172,1816.50390625,1609287724.284883
2173,1657.47119140625,1609287724.284889
2174,1487.508544921875,1609287724.284895
2175,1593.142822265625,1609287724.284901
2176,1793.950927734375,1609287724.284907
2177,1710.04248046875,1609287724.284914
2178,1505.300537109375,1609287724.28492
2179,1563.5491943359375,1609287724.284926
2180,1776.2484130859375,1609287724.343401
2181,1765.318359375,1609287724.343409
2182,1554.4520263671875,1609287724.343413
2183,1569.8524169921875,1609287724.343416
2184,1802.51171875,1609287724.343419
2185,1812.3240966796875,1609287724.343422
2186,1598.8873291015625,1609287724.343425
2187,1566.1419677734375,1609287724.343428
2188,1788.60888671875,1609287724.343439
2189,1856.133544921875,1609287724.343442
2190,1627.743408203125,1609287724.343445
2191,1537.0177001953125,1609287724.343448
2192,1756.22119140625,1609287724.343451
2193,1888.6552734375,1609287724.343454
2194,1708.1202392578125,1609287724.343457
2195,1588.71728515625,1609287724.403551
2196,1722.82763671875,1609287724.403559
2197,1889.616455078125,1609287724.403562
2198,1759.7081298828125,1609287724.403564
2199,1559.0565185546875,1609287724.403567
2200,1666.814208984375,1609287724.403569
2201,1882.6650390625,1609287724.403572
2202,1810.8712158203125,1609287724.403574
2203,1610.957275390625,1609287724.403577
2204,1675.218505859375,1609287724.403579
2205,1894.2879638671875,1609287724.403582
2206,1844.4434814453125,1609287724.403585
2207,1616.053466796875,1609287724.403588
2208,1626.89404296875,1609287724.403591
2209,1844.2423095703125,1609287724.403593
2210,1881.100341796875,1609287724.463904
2211,1652.4420166015625,1609287724.463968
2212,1584.246826171875,1609287724.463974
2213,1794.643798828125,1609287724.46398
2214,1880.407470703125,1609287724.463986
2215,1702.8228759765625,1609287724.463992
2216,1575.1944580078125,1609287724.463998
2217,1777.254150390625,1609287724.464004
2218,1931.481201171875,1609287724.46401
2219,1740.5972900390625,1609287724.464017
2220,1596.048583984375,1609287724.464023
2221,1737.22216796875,1609287724.464029
2222,1917.8466796875,1609287724.464036
2223,1780.31640625,1609287724.464042
2224,1575.7308349609375,1609287724.464049
2225,1697.1455078125,1609287724.524084
2226,1923.6357421875,1609287724.524099
2227,1858.9498291015625,1609287724.524105
2228,1640.7967529296875,1609287724.524111
2229,1676.1348876953125,1609287724.524118
2230,1871.8914794921875,1609287724.524124
2231,1866.2364501953125,1609287724.52413
2232,1651.88330078125,1609287724.524137
2233,1574.72509765625,1609287724.524143
2234,1683.108642578125,1609287724.524149
2235,1548.3946533203125,1609287724.524173
2236,1115.3072509765625,1609287724.524179
2237,771.8727416992188,1609287724.524185
2238,691.607666015625,1609287724.524191
2239,567.9130859375,1609287724.524197
2240,246.0926971435547,1609287724.587398
2241,266.4104309082031,1609287724.587411
2242,1052.431884765625,1609287724.587417
2243,2079.583984375,1609287724.587423
2244,2296.217041015625,1609287724.587429
2245,2050.9736328125,1609287724.587435
2246,2009.6005859375,1609287724.587441
2247,2078.86865234375,1609287724.58745
2248,1887.8729248046875,1609287724.587463
2249,1644.730712890625,1609287724.587475
2250,1681.0745849609375,1609287724.587483
2251,1862.9954833984375,1609287724.58749
2252,1818.2696533203125,1609287724.587499
2253,1587.71142578125,1609287724.587506
2254,1620.8590087890625,1609287724.587513
2255,1849.2044677734375,1609287724.644335
2256,1853.115966796875,1609287724.644351
2257,1619.540283203125,1609287724.644358
2258,1564.778564453125,1609287724.644457
2259,1770.9957275390625,1609287724.644465
2260,1849.5621337890625,1609287724.644472
2261,1624.1671142578125,1609287724.644479
2262,1518.4210205078125,1609287724.644487
2263,1694.4410400390625,1609287724.644494
2264,1825.5562744140625,1609287724.644502
2265,1624.5023193359375,1609287724.644509
2266,1477.6513671875,1609287724.644517
2267,1636.3935546875,1609287724.644525
2268,1805.350341796875,1609287724.644532
2269,1651.436279296875,1609287724.64454
2270,1487.9332275390625,1609287724.703427
2271,1586.549072265625,1609287724.703443
2272,1774.6837158203125,1609287724.703448
2273,1680.8287353515625,1609287724.703452
2274,1481.8311767578125,1609287724.703456
2275,1496.8292236328125,1609287724.70346
2276,1728.5498046875,1609287724.703464
2277,1711.7412109375,1609287724.703468
2278,1463.56982421875,1609287724.703472
2279,1458.7864990234375,1609287724.703476
2280,1658.8345947265625,1609287724.70348
2281,1694.552734375,1609287724.703495
2282,1468.57666015625,1609287724.703499
2283,1411.333740234375,1609287724.703503
2284,1636.6617431640625,1609287724.703507
2285,1722.2689208984375,1609287724.763729
2286,1509.4580078125,1609287724.763745
2287,1400.80615234375,1609287724.763749
2288,1595.19921875,1609287724.763752
2289,1739.2562255859375,1609287724.763757
2290,1578.12255859375,1609287724.76376
2291,1426.1529541015625,1609287724.763764
2292,1581.452880859375,1609287724.763767
2293,1753.673095703125,1609287724.76377
2294,1624.88232421875,1609287724.763774
2295,1426.6224365234375,1609287724.763777
2296,1532.189697265625,1609287724.763781
2297,1742.1173095703125,1609287724.763784
2298,1663.6849365234375,1609287724.763789
2299,1438.625244140625,1609287724.763803
2300,1457.9371337890625,1609287724.824032
2301,1658.3428955078125,1609287724.824039
2302,1631.9007568359375,1609287724.824042
2303,1403.2647705078125,1609287724.824044
2304,1402.9295654296875,1609287724.824056
2305,1629.6656494140625,1609287724.824058
2306,1705.9298095703125,1609287724.824061
2307,1489.0284423828125,1609287724.824063
2308,1420.69921875,1609287724.824065
2309,1632.59375,1609287724.824067
2310,1720.4583740234375,1609287724.82407
2311,1549.33349609375,1609287724.824072
2312,1448.8399658203125,1609287724.824074
2313,1616.6121826171875,1609287724.824077
2314,1778.81884765625,1609287724.824079
2315,1607.4033203125,1609287724.883402
2316,1459.926513671875,1609287724.88342
2317,1587.80078125,1609287724.883428
2318,1779.7352294921875,1609287724.883435
2319,1679.800537109375,1609287724.883443
2320,1488.9837646484375,1609287724.883451
2321,1573.2498779296875,1609287724.883459
2322,1785.1444091796875,1609287724.883467
2323,1731.03076171875,1609287724.883476
2324,1503.802978515625,1609287724.883484
2325,1543.5443115234375,1609287724.883491
2326,1781.2998046875,1609287724.8835
2327,1786.1278076171875,1609287724.88351
2328,1591.3994140625,1609287724.88353
2329,1558.9447021484375,1609287724.883539
2330,1757.4505615234375,1609287724.94305
2331,1837.6038818359375,1609287724.943064
2332,1621.2166748046875,1609287724.94307
2333,1536.481201171875,1609287724.943076
2334,1717.3739013671875,1609287724.943082
2335,1841.3590087890625,1609287724.943088
2336,1682.818115234375,1609287724.943095
2337,1559.1011962890625,1609287724.943101
2338,1706.44384765625,1609287724.943107
2339,1895.15966796875,1609287724.943113
2340,1753.3602294921875,1609287724.943119
2341,1577.6754150390625,1609287724.943125
2342,1667.216552734375,1609287724.943131
2343,1872.4949951171875,1609287724.943137
2344,1805.4173583984375,1609287724.943144
2345,1611.5606689453125,1609287725.00333
2346,1684.8297119140625,1609287725.003341
2347,1903.7203369140625,1609287725.003347
2348,1861.8555908203125,1609287725.003353
2349,1658.27587890625,1609287725.003359
2350,1654.2525634765625,1609287725.003365
2351,1864.2918701171875,1609287725.003393
2352,1875.6689453125,1609287725.003399
2353,1662.5450439453125,1609287725.003405
2354,1633.3759765625,1609287725.003412
2355,1806.7808837890625,1609287725.003419
2356,1872.6514892578125,1609287725.003427
2357,1677.6324462890625,1609287725.003434
2358,1568.377197265625,1609287725.003442
2359,1762.5914306640625,1609287725.003449
2360,1900.9710693359375,1609287725.063666
2361,1744.978271484375,1609287725.063682
2362,1570.567626953125,1609287725.063689
2363,1723.2076416015625,1609287725.063695
2364,1934.9010009765625,1609287725.063701
2365,1836.7991943359375,1609287725.063707
2366,1650.5869140625,1609287725.063713
2367,1740.03857421875,1609287725.063719
2368,1929.6036376953125,1609287725.063725
2369,1841.135498046875,1609287725.063731
2370,1654.4984130859375,1609287725.063737
2371,1712.45654296875,1609287725.063743
2372,1917.4443359375,1609287725.06375
2373,1887.1800537109375,1609287725.063756
2374,1684.44970703125,1609287725.063783
2375,1674.771484375,1609287725.123758
2376,1892.097412109375,1609287725.123774
2377,1910.6270751953125,1609287725.123781
2378,1718.3572998046875,1609287725.123788
2379,1661.87451171875,1609287725.123796
2380,1836.128662109375,1609287725.123803
2381,1821.734130859375,1609287725.123811
2382,1473.3822021484375,1609287725.123818
2383,1172.30419921875,1609287725.123825
2384,1087.702880859375,1609287725.123832
2385,949.9044189453125,1609287725.12384
2386,519.990966796875,1609287725.123848
2387,161.31253051757812,1609287725.123856
2388,304.5648498535156,1609287725.123863
2389,892.7957153320312,1609287725.123871
2390,1598.0826416015625,1609287725.183178
2391,2043.3070068359375,1609287725.183195
2392,2243.39990234375,1609287725.183201
2393,2342.999267578125,1609287725.183207
2394,2112.64208984375,1609287725.183214
2395,1752.9578857421875,1609287725.18322
2396,1735.1212158203125,1609287725.183226
2397,1992.166259765625,1609287725.183232
2398,1985.1925048828125,1609287725.18326
2399,1683.8238525390625,1609287725.183266
2400,1636.8629150390625,1609287725.183272
2401,1895.2713623046875,1609287725.183279
2402,1941.383056640625,1609287725.183285
2403,1668.311767578125,1609287725.183291
2404,1563.4373779296875,1609287725.183297
2405,1820.8624267578125,1609287725.242885
2406,1929.2684326171875,1609287725.242905
2407,1692.093994140625,1609287725.242912
2408,1533.6649169921875,1609287725.242919
2409,1738.585693359375,1609287725.242926
2410,1921.601806640625,1609287725.242933
2411,1732.885986328125,1609287725.24294
2412,1525.975830078125,1609287725.242948
2413,1638.539306640625,1609287725.242954
2414,1870.7291259765625,1609287725.242961
2415,1747.5933837890625,1609287725.242969
2416,1517.3258056640625,1609287725.242976
2417,1582.257568359375,1609287725.242983
2418,1829.1102294921875,1609287725.24299
2419,1775.42138671875,1609287725.242997
2420,1518.599853515625,1609287725.303059
2421,1549.3558349609375,1609287725.303096
2422,1812.3240966796875,1609287725.303103
2423,1825.77978515625,1609287725.30311
