,0
4878,-48
4879,-55
4880,-63
4881,-60
4882,-58
4883,-60
4884,-75
4885,-85
4886,-77
4887,-72
4888,-77
4889,-90
4890,-94
4891,-87
4892,-85
4893,-85
4894,-85
4895,-85
4896,-82
4897,-77
4898,-72
4899,-80
4900,-104
4901,-124
4902,-116
4903,-109
4904,-119
4905,-124
4906,-116
4907,-104
4908,-102
4909,-97
4910,-92
4911,-94
4912,-107
4913,-126
4914,-148
4915,-153
4916,-148
4917,-148
4918,-143
4919,-141
4920,-138
4921,-77
4922,131
4923,574
4924,1097
4925,1097
4926,192
4927,-593
4928,-374
4929,-58
4930,-214
4931,-260
4932,-148
4933,-163
4934,-182
4935,-133
4936,-116
4937,-124
4938,-114
4939,-102
4940,-90
4941,-75
4942,-60
4943,-51
4944,-51
4945,-43
4946,-26
4947,-14
4948,-17
4949,-26
4950,-26
4951,-21
4952,-19
4953,-17
4954,-17
4955,-21
4956,-34
4957,-38
4958,-41
4959,-51
4960,-70
4961,-82
4962,-92
4963,-109
4964,-114
4965,-107
4966,-109
4967,-111
4968,-104
4969,-104
4970,-124
4971,-124
4972,-99
4973,-90
4974,-90
4975,-80
4976,-75
4977,-77
4978,-77
4979,-70
4980,-85
4981,-104
4982,-104
4983,-99
4984,-102
4985,-107
4986,-107
4987,-97
4988,-87
4989,-85
4990,-87
4991,-82
4992,-77
4993,-77
4994,-77
4995,-77
4996,-70
4997,-65
4998,-68
4999,-70
5000,-68
5001,-70
5002,-70
5003,-63
5004,-60
5005,-60
5006,-55
5007,-51
5008,-53
5009,-46
5010,-46
5011,-53
5012,-60
5013,-70
5014,-85
5015,-82
5016,-65
5017,-58
5018,-58
5019,-51
5020,-63
5021,-80
5022,-82
5023,-77
5024,-75
5025,-75
5026,-72
5027,-72
5028,-68
5029,-55
5030,-12
5031,163
5032,559
5033,1087
5034,1216
5035,425
5036,-493
5037,-418
5038,-26
5039,-131
5040,-228
5041,-114
5042,-104
5043,-145
5044,-116
5045,-109
5046,-138
5047,-131
5048,-102
5049,-92
5050,-77
5051,-65
5052,-87
5053,-97
5054,-77
5055,-58
5056,-48
5057,-38
5058,-38
5059,-29
5060,-12
5061,-7
5062,-14
5063,-17
5064,-21
5065,-29
5066,-31
5067,-31
5068,-36
5069,-43
5070,-58
5071,-85
5072,-97
5073,-94
5074,-104
5075,-111
5076,-116
5077,-116
5078,-102
5079,-80
5080,-72
5081,-60
5082,-51
5083,-46
5084,-46
5085,-46
5086,-46
5087,-38
5088,-36
5089,-43
5090,-48
5091,-43
5092,-34
5093,-46
5094,-63
5095,-48
5096,-38
5097,-53
5098,-51
5099,-36
5100,-41
5101,-43
5102,-31
5103,-36
5104,-46
5105,-41
5106,-48
5107,-53
5108,-53
5109,-65
5110,-75
5111,-80
5112,-97
5113,-97
5114,-82
5115,-87
5116,-102
5117,-99
5118,-87
5119,-70
5120,-60
5121,-68
5122,-85
5123,-99
5124,-107
5125,-119
5126,-133
5127,-126
5128,-114
5129,-126
5130,-128
5131,-107
5132,-94
5133,-92
5134,-26
5135,214
5136,678
5137,1165
5138,1019
5139,12
5140,-686
5141,-362
5142,-63
5143,-214
5144,-218
5145,-109
5146,-133
5147,-145
5148,-109
5149,-104
5150,-102
5151,-77
5152,-70
5153,-65
5154,-51
5155,-38
5156,-31
5157,-17
5158,2
5159,9
5160,2
5161,7
5162,24
5163,26
5164,24
5165,21
5166,12
5167,0
5168,-7
5169,-7
5170,-9
5171,-24
5172,-55
5173,-77
5174,-77
5175,-92
5176,-111
5177,-131
5178,-150
5179,-150
5180,-131
5181,-114
5182,-104
5183,-90
5184,-82
5185,-82
5186,-80
5187,-68
5188,-55
5189,-55
5190,-63
5191,-82
5192,-107
5193,-109
5194,-97
5195,-99
5196,-104
5197,-102
5198,-102
5199,-102
5200,-94
5201,-87
5202,-90
5203,-85
5204,-87
5205,-97
5206,-99
5207,-97
5208,-97
5209,-92
5210,-90
5211,-94
5212,-87
5213,-80
5214,-82
5215,-80
5216,-75
5217,-77
5218,-75
5219,-65
5220,-68
5221,-80
5222,-82
5223,-75
5224,-72
5225,-68
5226,-60
5227,-58
5228,-63
5229,-68
5230,-82
5231,-92
5232,-87
5233,-77
5234,-75
5235,-72
5236,-72
5237,-80
5238,-58
5239,70
5240,403
5241,941
5242,1279
5243,717
5244,-347
5245,-574
5246,-136
5247,-109
5248,-272
5249,-189
5250,-141
5251,-184
5252,-158
5253,-119
5254,-126
5255,-126
5256,-111
5257,-102
5258,-87
5259,-68
5260,-60
5261,-60
5262,-53
5263,-38
5264,-21
5265,-17
5266,-14
5267,-9
5268,-17
5269,-29
5270,-34
5271,-29
5272,-31
5273,-48
5274,-85
5275,-107
5276,-99
5277,-97
5278,-111
5279,-121
5280,-133
5281,-143
5282,-141
5283,-133
5284,-126
5285,-119
5286,-114
5287,-109
5288,-97
5289,-82
5290,-72
5291,-65
5292,-60
5293,-63
5294,-58
5295,-53
5296,-51
5297,-53
5298,-55
5299,-60
5300,-70
5301,-80
5302,-77
5303,-72
5304,-80
5305,-92
5306,-94
5307,-92
5308,-99
5309,-121
5310,-126
5311,-111
5312,-111
5313,-114
5314,-104
5315,-99
5316,-99
5317,-94
5318,-92
5319,-90
5320,-82
5321,-80
5322,-90
5323,-94
5324,-94
5325,-107
5326,-119
5327,-121
5328,-114
5329,-92
5330,-70
5331,-65
5332,-72
5333,-90
5334,-99
5335,-94
5336,-102
5337,-119
5338,-136
5339,-133
5340,-121
5341,-114
5342,-107
5343,-92
5344,-9
5345,265
5346,766
5347,1199
5348,910
5349,-92
5350,-574
5351,-206
5352,-60
5353,-240
5354,-194
5355,-109
5356,-155
5357,-153
5358,-104
5359,-97
5360,-97
5361,-80
5362,-68
5363,-63
5364,-60
5365,-60
5366,-53
5367,-36
5368,-26
5369,-24
5370,-14
5371,0
5372,7
5373,7
5374,-9
5375,-31
5376,-34
5377,-24
5378,-26
5379,-34
5380,-34
5381,-38
5382,-65
5383,-87
5384,-90
5385,-90
5386,-102
5387,-111
5388,-114
5389,-114
5390,-109
5391,-92
5392,-77
5393,-75
5394,-72
5395,-65
5396,-63
5397,-65
5398,-55
5399,-46
5400,-55
5401,-65
5402,-53
5403,-43
5404,-53
5405,-58
5406,-55
5407,-85
5408,-119
5409,-107
5410,-90
5411,-97
5412,-99
5413,-97
5414,-99
5415,-97
5416,-85
5417,-77
5418,-80
5419,-77
5420,-72
5421,-65
5422,-58
5423,-63
5424,-77
5425,-82
5426,-75
5427,-82
5428,-102
5429,-116
5430,-119
5431,-111
5432,-97
5433,-85
5434,-70
5435,-53
5436,-51
5437,-63
5438,-77
5439,-90
5440,-102
5441,-109
5442,-102
5443,-87
5444,-75
5445,-72
5446,-68
5447,7
5448,250
5449,720
5450,1194
5451,1019
5452,7
5453,-639
5454,-289
5455,-17
5456,-180
5457,-175
5458,-72
5459,-99
5460,-109
5461,-82
5462,-85
5463,-75
5464,-51
5465,-51
5466,-53
5467,-29
5468,-2
5469,0
5470,2
5471,14
5472,19
5473,36
5474,53
5475,46
5476,43
5477,46
5478,34
5479,26
5480,34
5481,38
5482,29
5483,-2
5484,-41
5485,-58
5486,-70
5487,-85
5488,-87
5489,-102
5490,-126
5491,-121
5492,-111
5493,-119
5494,-107
5495,-80
5496,-77
5497,-77
5498,-60
5499,-58
5500,-60
5501,-53
5502,-48
5503,-58
5504,-58
5505,-53
5506,-68
5507,-92
5508,-90
5509,-75
5510,-90
5511,-102
5512,-82
5513,-72
5514,-87
5515,-87
5516,-75
5517,-87
5518,-92
5519,-75
5520,-77
5521,-82
5522,-75
5523,-72
5524,-77
5525,-77
5526,-82
5527,-87
5528,-85
5529,-80
5530,-70
5531,-68
5532,-75
5533,-85
5534,-87
5535,-80
5536,-65
5537,-60
5538,-58
5539,-63
5540,-72
5541,-85
5542,-90
5543,-82
5544,-80
5545,-80
5546,-75
5547,-72
5548,-72
5549,-58
5550,-7
5551,175
5552,588
5553,1114
5554,1182
5555,323
5556,-571
5557,-452
5558,-65
5559,-184
5560,-279
5561,-160
5562,-153
5563,-187
5564,-136
5565,-114
5566,-131
5567,-114
5568,-92
5569,-85
5570,-70
5571,-68
5572,-82
5573,-75
5574,-53
5575,-36
5576,-26
5577,-19
5578,-9
5579,-12
5580,-24
5581,-26
5582,-24
5583,-26
5584,-38
5585,-46
5586,-41
5587,-41
5588,-60
5589,-80
5590,-92
5591,-109
5592,-128
5593,-126
5594,-114
5595,-109
5596,-104
5597,-94
5598,-90
5599,-80
5600,-72
5601,-63
5602,-51
5603,-43
5604,-48
5605,-51
5606,-41
5607,-34
5608,-34
5609,-41
5610,-55
5611,-58
5612,-48
5613,-51
5614,-51
5615,-46
5616,-51
5617,-55
5618,-53
5619,-51
5620,-60
5621,-80
5622,-90
5623,-85
5624,-82
5625,-80
5626,-75
5627,-72
5628,-80
5629,-104
5630,-121
5631,-111
5632,-104
5633,-109
5634,-116
5635,-107
5636,-99
5637,-111
5638,-114
5639,-107
5640,-116
5641,-131
5642,-133
5643,-138
5644,-131
5645,-124
5646,-124
5647,-124
5648,-119
5649,-116
5650,-102
5651,-53
5652,124
5653,535
5654,1073
5655,1146
5656,294
5657,-574
5658,-437
5659,-77
5660,-192
5661,-260
5662,-150
5663,-150
5664,-177
5665,-133
5666,-116
5667,-126
5668,-111
5669,-92
5670,-87
5671,-72
5672,-55
5673,-53
5674,-46
5675,-34
5676,-29
5677,-21
5678,-9
5679,-7
5680,-12
5681,-12
5682,-14
5683,-19
5684,-29
5685,-48
5686,-58
5687,-60
5688,-63
5689,-68
5690,-72
5691,-82
5692,-92
5693,-104
5694,-109
5695,-109
5696,-104
5697,-97
5698,-87
5699,-85
5700,-82
5701,-70
5702,-70
5703,-85
5704,-87
5705,-99
5706,-126
5707,-119
5708,-102
5709,-99
5710,-99
5711,-99
5712,-104
5713,-102
5714,-97
5715,-94
5716,-92
5717,-102
5718,-111
5719,-107
5720,-94
5721,-90
5722,-87
5723,-85
5724,-94
5725,-102
5726,-94
5727,-87
5728,-82
5729,-80
5730,-85
5731,-87
5732,-77
5733,-72
5734,-75
5735,-82
5736,-85
5737,-72
5738,-48
5739,-29
5740,-26
5741,-29
5742,-36
5743,-53
5744,-65
5745,-75
5746,-77
5747,-77
5748,-85
5749,-97
5750,-104
5751,-90
5752,-75
5753,-34
5754,150
5755,576
5756,1092
5757,1112
5758,250
5759,-540
5760,-352
5761,-36
5762,-184
5763,-236
5764,-119
5765,-124
5766,-150
5767,-119
5768,-121
5769,-133
5770,-109
5771,-99
5772,-102
5773,-77
5774,-70
5775,-102
5776,-104
5777,-72
5778,-63
5779,-65
5780,-55
5781,-53
5782,-53
5783,-43
5784,-41
5785,-51
5786,-43
5787,-41
5788,-53
5789,-58
5790,-58
5791,-63
5792,-68
5793,-77
5794,-92
5795,-104
5796,-104
5797,-102
5798,-99
5799,-90
5800,-82
5801,-80
5802,-70
5803,-60
5804,-53
5805,-43
5806,-38
5807,-38
5808,-38
5809,-36
5810,-38
5811,-31
5812,-24
5813,-38
5814,-58
5815,-58
5816,-43
5817,-36
5818,-38
5819,-46
5820,-51
5821,-46
5822,-43
5823,-43
5824,-38
5825,-29
5826,-34
5827,-38
5828,-24
5829,-21
5830,-38
5831,-41
5832,-38
5833,-58
5834,-85
5835,-87
5836,-75
5837,-68
5838,-63
5839,-46
5840,-34
5841,-31
5842,-29
5843,-24
5844,-36
5845,-63
5846,-72
5847,-65
5848,-65
5849,-80
5850,-87
5851,-104
5852,-124
5853,-92
5854,55
5855,401
5856,914
5857,1138
5858,486
5859,-481
5860,-559
5861,-121
5862,-126
5863,-257
5864,-155
5865,-119
5866,-165
5867,-136
5868,-107
5869,-109
5870,-85
5871,-63
5872,-68
5873,-55
5874,-43
5875,-36
5876,-26
5877,-21
5878,-19
5879,-7
5880,0
5881,0
5882,4
5883,4
5884,-4
5885,-7
5886,-7
5887,-12
5888,-14
5889,-9
5890,-17
5891,-36
5892,-48
5893,-48
5894,-60
5895,-85
5896,-90
5897,-82
5898,-85
5899,-97
5900,-104
5901,-94
5902,-77
5903,-70
5904,-68
5905,-63
5906,-58
5907,-46
5908,-36
5909,-51
5910,-72
5911,-65
5912,-58
5913,-68
5914,-60
5915,-53
5916,-65
5917,-75
5918,-58
5919,-46
5920,-72
5921,-107
5922,-107
5923,-87
5924,-82
5925,-75
5926,-65
5927,-77
5928,-85
5929,-80
5930,-72
5931,-63
5932,-58
5933,-53
5934,-51
5935,-46
5936,-31
5937,-26
5938,-41
5939,-58
5940,-65
5941,-72
5942,-72
5943,-63
5944,-51
5945,-53
5946,-65
5947,-51
5948,36
5949,267
5950,715
5951,1177
5952,997
5953,-21
5954,-669
5955,-313
5956,-38
5957,-197
5958,-182
5959,-92
5960,-150
5961,-153
5962,-102
5963,-119
5964,-136
5965,-114
5966,-102
5967,-87
5968,-68
5969,-65
5970,-60
5971,-46
5972,-36
5973,-46
5974,-46
5975,-14
5976,0
5977,-24
5978,-38
5979,-26
5980,-29
5981,-38
5982,-38
5983,-36
5984,-38
5985,-48
5986,-55
5987,-70
5988,-97
5989,-97
5990,-82
5991,-97
5992,-99
5993,-80
5994,-77
5995,-75
5996,-70
5997,-85
5998,-87
5999,-72
6000,-75
6001,-75
6002,-55
6003,-48
6004,-60
6005,-77
6006,-90
6007,-75
6008,-63
6009,-77
6010,-97
6011,-99
6012,-97
6013,-87
6014,-65
6015,-51
6016,-55
6017,-63
6018,-60
6019,-68
6020,-77
6021,-77
6022,-60
6023,-38
6024,-31
6025,-21
6026,-14
6027,-17
6028,-21
6029,-36
6030,-58
6031,-77
6032,-68
6033,-43
6034,-38
6035,-55
6036,-75
6037,-63
6038,72
6039,433
6040,985
6041,1265
6042,613
6043,-420
6044,-530
6045,-90
6046,-104
6047,-233
6048,-141
6049,-111
6050,-150
6051,-111
6052,-82
6053,-94
6054,-94
6055,-82
6056,-85
6057,-77
6058,-70
6059,-75
6060,-77
6061,-60
6062,-51
6063,-36
6064,-7
6065,-19
6066,-68
6067,-85
6068,-75
6069,-92
6070,-119
6071,-116
6072,-107
6073,-126
6074,-136
6075,-124
6076,-126
6077,-145
6078,-158
6079,-160
6080,-160
6081,-155
6082,-143
6083,-128
6084,-121
6085,-116
6086,-104
6087,-80
6088,-72
6089,-80
6090,-75
6091,-58
6092,-53
6093,-60
6094,-60
6095,-63
6096,-80
6097,-107
6098,-114
6099,-107
6100,-102
6101,-109
6102,-121
6103,-116
6104,-109
6105,-109
6106,-107
6107,-111
6108,-116
6109,-102
6110,-77
6111,-63
6112,-53
6113,-43
6114,-46
6115,-58
6116,-65
6117,-63
6118,-53
6119,-51
6120,-53
6121,-46
6122,-36
6123,-36
6124,-4
6125,158
6126,562
6127,1131
6128,1296
6129,486
6130,-467
6131,-406
6132,-14
6133,-124
6134,-228
6135,-116
6136,-104
6137,-153
6138,-126
6139,-102
6140,-109
6141,-97
6142,-94
6143,-119
6144,-121
6145,-94
6146,-80
6147,-72
6148,-60
6149,-63
6150,-65
6151,-51
6152,-41
6153,-48
6154,-53
6155,-68
6156,-92
6157,-111
6158,-111
6159,-109
6160,-107
6161,-116
6162,-148
6163,-175
6164,-180
6165,-187
6166,-204
6167,-206
6168,-204
6169,-199
6170,-182
6171,-160
6172,-145
6173,-141
6174,-136
6175,-121
6176,-111
6177,-107
6178,-99
6179,-97
6180,-99
6181,-97
6182,-92
6183,-87
6184,-82
6185,-82
6186,-87
6187,-92
6188,-87
6189,-80
6190,-70
6191,-68
6192,-70
6193,-70
6194,-68
6195,-72
6196,-80
6197,-90
6198,-87
6199,-68
6200,-48
6201,-34
6202,-26
6203,-31
6204,-43
6205,-55
6206,-51
6207,-41
6208,-34
6209,-31
6210,-29
6211,-31
6212,-48
6213,-41
6214,116
6215,520
6216,1075
6217,1255
6218,496
6219,-442
6220,-396
6221,-14
6222,-126
6223,-226
6224,-107
6225,-102
6226,-143
6227,-111
6228,-111
6229,-133
6230,-121
6231,-104
6232,-99
6233,-90
6234,-75
6235,-63
6236,-51
6237,-41
6238,-38
6239,-38
6240,-38
6241,-36
6242,-34
6243,-36
6244,-43
6245,-53
6246,-63
6247,-63
6248,-58
6249,-53
6250,-60
6251,-80
6252,-92
6253,-97
6254,-102
6255,-111
6256,-124
6257,-136
6258,-141
6259,-138
6260,-133
6261,-133
6262,-138
6263,-138
6264,-133
6265,-126
6266,-116
6267,-109
6268,-107
6269,-109
6270,-114
6271,-109
6272,-104
6273,-104
6274,-102
6275,-99
6276,-107
6277,-104
6278,-97
6279,-92
6280,-90
6281,-97
6282,-121
6283,-138
6284,-121
6285,-107
6286,-109
6287,-107
6288,-104
6289,-111
6290,-114
6291,-109
6292,-111
6293,-116
6294,-109
6295,-90
6296,-72
6297,-70
6298,-72
6299,-80
6300,-87
6301,-82
6302,-72
6303,-65
6304,-55
6305,-53
6306,-55
6307,-46
6308,29
6309,287
6310,783
6311,1243
6312,978
6313,-41
6314,-540
6315,-160
6316,-2
6317,-197
6318,-163
6319,-75
6320,-121
6321,-119
6322,-70
6323,-72
6324,-80
6325,-65
6326,-70
6327,-72
6328,-55
6329,-41
6330,-38
6331,-29
6332,-19
6333,-19
6334,-14
6335,-7
6336,-7
6337,-12
6338,-12
6339,-29
6340,-46
6341,-51
6342,-48
6343,-48
6344,-43
6345,-48
6346,-63
6347,-75
6348,-87
6349,-99
6350,-102
6351,-99
6352,-102
6353,-99
6354,-94
6355,-85
6356,-82
6357,-92
6358,-111
6359,-136
6360,-145
6361,-136
6362,-124
6363,-126
6364,-143
6365,-172
6366,-180
6367,-167
6368,-163
6369,-163
6370,-158
6371,-160
6372,-160
6373,-153
6374,-141
6375,-133
6376,-131
6377,-133
6378,-138
6379,-128
6380,-116
6381,-111
6382,-107
6383,-104
6384,-107
6385,-102
6386,-90
6387,-87
6388,-85
6389,-92
6390,-114
6391,-116
6392,-92
6393,-63
6394,-48
6395,-34
6396,-36
6397,-51
6398,-53
6399,-55
6400,-55
6401,-46
6402,-43
6403,-46
6404,-41
6405,-34
6406,-29
6407,19
6408,214
6409,639
6410,1138
6411,1077
6412,163
6413,-528
6414,-253
6415,19
6416,-150
6417,-175
6418,-65
6419,-87
6420,-109
6421,-70
6422,-75
6423,-87
6424,-75
6425,-85
6426,-92
6427,-77
6428,-65
6429,-60
6430,-46
6431,-38
6432,-36
6433,-36
6434,-63
6435,-97
6436,-97
6437,-87
6438,-102
6439,-109
6440,-107
6441,-109
6442,-102
6443,-90
6444,-85
6445,-85
6446,-90
6447,-102
6448,-111
6449,-114
6450,-119
6451,-124
6452,-121
6453,-119
6454,-124
6455,-124
6456,-116
6457,-114
6458,-111
6459,-109
6460,-109
6461,-109
6462,-107
6463,-107
6464,-104
6465,-104
6466,-107
6467,-109
6468,-111
6469,-109
6470,-99
6471,-94
6472,-97
6473,-102
6474,-99
6475,-94
6476,-90
6477,-85
6478,-82
6479,-85
6480,-85
6481,-77
6482,-70
6483,-68
6484,-63
6485,-65
6486,-72
6487,-72
6488,-63
6489,-65
6490,-87
6491,-114
6492,-114
6493,-97
6494,-75
6495,-55
6496,-38
6497,-36
6498,-51
6499,-60
6500,-60
6501,-58
6502,-48
6503,-48
6504,-77
6505,-97
6506,-82
6507,-65
6508,-12
6509,189
6510,615
6511,1080
6512,970
6513,53
6514,-576
6515,-265
6516,-2
6517,-170
6518,-194
6519,-92
6520,-114
6521,-131
6522,-97
6523,-97
6524,-109
6525,-90
6526,-77
6527,-77
6528,-70
6529,-63
6530,-60
6531,-51
6532,-38
6533,-36
6534,-38
6535,-43
6536,-48
6537,-53
6538,-58
6539,-68
6540,-80
6541,-97
6542,-109
6543,-111
6544,-102
6545,-94
6546,-97
6547,-104
6548,-114
6549,-136
6550,-153
6551,-150
6552,-148
6553,-141
6554,-119
6555,-116
6556,-141
6557,-155
6558,-150
6559,-148
6560,-143
6561,-136
6562,-126
6563,-126
6564,-133
6565,-121
6566,-107
6567,-114
6568,-124
6569,-119
6570,-114
6571,-111
6572,-107
6573,-107
6574,-109
6575,-107
6576,-97
6577,-85
6578,-90
6579,-97
6580,-111
6581,-131
6582,-128
6583,-124
6584,-131
6585,-119
6586,-102
6587,-107
6588,-104
6589,-90
6590,-92
6591,-85
6592,-75
6593,-90
6594,-94
6595,-72
6596,-53
6597,-34
6598,-24
6599,-38
6600,-48
6601,-41
6602,-41
6603,-41
6604,-29
6605,-26
6606,-34
6607,-31
6608,-21
6609,21
6610,192
6611,564
6612,1029
6613,1060
6614,231
6615,-601
6616,-442
6617,-51
6618,-136
6619,-194
6620,-85
6621,-90
6622,-133
6623,-119
6624,-109
6625,-111
6626,-99
6627,-94
6628,-92
6629,-77
6630,-72
6631,-82
6632,-75
6633,-63
6634,-65
6635,-63
6636,-58
6637,-68
6638,-85
6639,-87
6640,-87
6641,-99
6642,-111
6643,-114
6644,-114
6645,-109
6646,-102
6647,-102
6648,-109
6649,-124
6650,-148
6651,-163
6652,-143
6653,-126
6654,-126
6655,-119
6656,-109
6657,-104
6658,-97
6659,-92
6660,-90
6661,-77
6662,-70
6663,-77
6664,-77
6665,-75
6666,-75
6667,-75
6668,-75
6669,-75
6670,-75
6671,-75
6672,-75
6673,-70
6674,-63
6675,-68
6676,-68
6677,-63
6678,-75
6679,-80
6680,-65
6681,-65
6682,-72
6683,-70
6684,-60
6685,-55
6686,-48
6687,-46
6688,-65
6689,-92
6690,-94
6691,-87
6692,-77
6693,-58
6694,-41
6695,-31
6696,-29
6697,-34
6698,-38
6699,-51
6700,-60
6701,-63
6702,-53
6703,-46
6704,-43
6705,-41
6706,-26
6707,58
6708,328
6709,827
6710,1250
6711,900
6712,-145
6713,-579
6714,-180
6715,-55
6716,-228
6717,-180
6718,-109
6719,-163
6720,-172
6721,-133
6722,-131
6723,-131
6724,-109
6725,-111
6726,-145
6727,-150
6728,-126
6729,-114
6730,-114
6731,-107
6732,-104
6733,-107
6734,-97
6735,-94
6736,-104
6737,-119
6738,-131
6739,-138
6740,-145
6741,-155
6742,-153
6743,-141
6744,-128
6745,-128
6746,-124
6747,-114
6748,-114
6749,-119
6750,-119
6751,-111
6752,-104
6753,-97
6754,-104
6755,-116
6756,-104
6757,-90
6758,-87
6759,-90
6760,-82
6761,-80
6762,-77
6763,-77
6764,-80
6765,-77
6766,-70
6767,-70
6768,-75
6769,-72
6770,-68
6771,-65
6772,-60
6773,-65
6774,-77
6775,-80
6776,-75
6777,-72
6778,-70
6779,-65
6780,-63
6781,-60
6782,-65
6783,-80
6784,-82
6785,-65
6786,-51
6787,-38
6788,-17
6789,-17
6790,-31
6791,-36
6792,-43
6793,-46
6794,-41
6795,-60
6796,-87
6797,-92
6798,-85
6799,-80
6800,-19
6801,199
6802,642
6803,1126
6804,1024
6805,75
6806,-591
6807,-296
6808,-48
6809,-223
6810,-228
6811,-131
6812,-163
6813,-177
6814,-145
6815,-150
6816,-158
6817,-138
6818,-124
6819,-124
6820,-131
6821,-145
6822,-145
6823,-128
6824,-116
6825,-107
6826,-102
6827,-109
6828,-121
6829,-126
6830,-128
6831,-138
6832,-148
6833,-155
6834,-165
6835,-158
6836,-133
6837,-119
6838,-124
6839,-128
6840,-131
6841,-133
6842,-131
6843,-124
6844,-111
6845,-107
6846,-107
6847,-102
6848,-87
6849,-80
6850,-77
6851,-72
6852,-70
6853,-72
6854,-72
6855,-70
6856,-68
6857,-63
6858,-65
6859,-72
6860,-75
6861,-68
6862,-60
6863,-55
6864,-60
6865,-63
6866,-63
6867,-55
6868,-53
6869,-58
6870,-70
6871,-87
6872,-109
6873,-119
6874,-116
6875,-121
6876,-121
6877,-99
6878,-80
6879,-65
6880,-48
6881,-55
6882,-68
6883,-72
6884,-75
6885,-75
6886,-80
6887,-92
6888,-92
6889,-80
6890,-75
6891,-34
6892,148
6893,537
6894,1021
6895,1060
6896,218
6897,-581
6898,-382
6899,-38
6900,-180
6901,-231
6902,-126
6903,-150
6904,-177
6905,-128
6906,-116
6907,-124
6908,-102
6909,-85
6910,-97
6911,-104
6912,-99
6913,-104
6914,-102
6915,-92
6916,-94
6917,-107
6918,-109
6919,-111
6920,-124
6921,-138
6922,-150
6923,-165
6924,-177
6925,-170
6926,-143
6927,-124
6928,-109
6929,-107
6930,-109
6931,-109
6932,-102
6933,-99
6934,-107
6935,-119
6936,-114
6937,-97
6938,-90
6939,-90
6940,-85
6941,-77
6942,-85
6943,-92
6944,-85
6945,-75
6946,-72
6947,-85
6948,-119
6949,-136
6950,-124
6951,-121
6952,-138
6953,-141
6954,-141
6955,-143
6956,-131
6957,-119
6958,-116
6959,-114
6960,-114
6961,-121
6962,-124
6963,-116
6964,-102
6965,-90
6966,-85
6967,-82
6968,-72
6969,-68
6970,-75
6971,-85
6972,-82
6973,-75
6974,-70
6975,-58
6976,-46
6977,-48
6978,-46
6979,12
6980,223
6981,654
6982,1109
6983,961
6984,17
6985,-583
6986,-240
6987,21
6988,-141
6989,-148
6990,-53
6991,-85
6992,-99
6993,-60
6994,-58
6995,-70
6996,-63
6997,-51
6998,-53
6999,-58
7000,-48
7001,-41
7002,-46
7003,-43
7004,-38
7005,-46
7006,-58
7007,-63
7008,-72
7009,-87
7010,-102
7011,-116
7012,-124
7013,-124
7014,-119
7015,-104
7016,-97
7017,-133
7018,-177
7019,-172
7020,-155
7021,-163
7022,-155
7023,-143
7024,-145
7025,-145
7026,-133
7027,-128
7028,-131
7029,-124
7030,-119
7031,-133
7032,-136
7033,-124
7034,-124
7035,-124
7036,-114
7037,-116
7038,-119
7039,-111
7040,-107
7041,-107
7042,-102
7043,-97
7044,-99
7045,-99
7046,-90
7047,-87
7048,-94
7049,-99
7050,-87
7051,-63
7052,-36
7053,-26
7054,-36
7055,-51
7056,-63
7057,-58
7058,-43
7059,-38
7060,-36
7061,-34
7062,-38
7063,-41
7064,2
7065,172
7066,552
7067,1024
7068,1026
7069,189
7070,-540
7071,-311
7072,31
7073,-99
7074,-163
7075,-63
7076,-72
7077,-99
7078,-55
7079,-38
7080,-48
7081,-41
7082,-46
7083,-55
7084,-41
7085,-29
7086,-38
7087,-51
7088,-65
7089,-65
7090,-60
7091,-68
7092,-80
7093,-90
7094,-107
7095,-131
7096,-141
7097,-136
7098,-131
7099,-114
7100,-90
7101,-77
7102,-75
7103,-77
7104,-85
7105,-90
7106,-85
7107,-82
7108,-80
7109,-72
7110,-70
7111,-70
7112,-75
7113,-87
7114,-92
7115,-97
7116,-107
7117,-111
7118,-109
7119,-111
7120,-114
7121,-119
7122,-121
7123,-111
7124,-104
7125,-107
7126,-116
7127,-124
7128,-121
7129,-116
7130,-116
7131,-124
7132,-124
7133,-104
7134,-85
7135,-70
7136,-55
7137,-55
7138,-65
7139,-77
7140,-85
7141,-77
7142,-60
7143,-53
7144,-55
7145,-60
7146,-60
7147,-55
7148,29
7149,330
7150,820
7151,1039
7152,447
7153,-430
7154,-491
7155,-63
7156,-58
7157,-201
7158,-136
7159,-107
7160,-143
7161,-119
7162,-90
7163,-107
7164,-131
7165,-119
7166,-90
7167,-80
7168,-75
7169,-68
7170,-72
7171,-72
7172,-58
7173,-53
7174,-60
7175,-68
7176,-75
7177,-85
7178,-94
7179,-92
7180,-85
7181,-80
7182,-68
7183,-48
7184,-38
7185,-38
7186,-38
7187,-36
7188,-48
7189,-63
7190,-68
7191,-68
7192,-68
7193,-75
7194,-82
7195,-82
7196,-80
7197,-77
7198,-80
7199,-80
7200,-80
7201,-82
7202,-85
7203,-87
7204,-85
7205,-85
7206,-85
7207,-87
7208,-87
7209,-92
7210,-102
7211,-109
7212,-116
7213,-148
7214,-177
7215,-158
7216,-116
7217,-107
7218,-111
7219,-114
7220,-121
7221,-133
7222,-138
7223,-131
7224,-131
7225,-128
7226,-119
7227,-111
7228,-109
7229,-75
7230,60
